transaction_id,transaction_date,store_id,customer_id,product_id,quantity,unit_price,discount_pct,promo_id,payment_method,total_amount
TXN0148049,2024-04-11,ST12,C01613,P174,1,271.74,0.0,,Mobile Banking,271.74
TXN0148050,2024-04-11,ST12,C04202,P121,1,141.6,0.0,,Card,141.6
TXN0148051,2024-04-11,ST12,C02540,P036,1,669.34,0.0,,Cash,669.34
TXN0148052,2024-04-11,ST12,C05641,P172,3,253.24,0.0,,Cash,759.72
TXN0148053,2024-04-12,ST12,C00554,P061,1,342.49,0.0,,Mobile Banking,342.49
TXN0148054,2024-04-12,ST12,C05616,P052,2,452.26,31.0,PROMO0019,Mobile Banking,904.52
TXN0148055,2024-04-12,ST12,C00027,P036,5,669.34,0.0,,Cash,3346.7
TXN0148056,2024-04-12,ST12,C03142,P055,1,82.49,0.0,,Mobile Banking,82.49
TXN0148057,2024-04-12,ST12,C03759,P051,1,115.34,0.0,,Card,115.34
TXN0148058,2024-04-12,ST12,C05858,P067,1,246.62,0.0,,Mobile Banking,246.62
TXN0148059,2024-04-12,ST12,C03142,P091,1,92.35,0.0,,Card,92.35
TXN0148060,2024-04-12,ST12,C03074,P077,2,114.8,0.0,,Card,229.6
TXN0148061,2024-04-12,ST12,C05425,P107,1,59.47,0.0,,Cash,59.47
TXN0148062,2024-04-12,ST12,C02164,P172,1,253.24,0.0,,Card,253.24
TXN0148063,2024-04-12,ST12,C04073,P070,3,154.95,0.0,,Cash,464.85
TXN0148064,2024-04-13,ST12,C03643,P112,2,123.89,0.0,,Cash,247.78
TXN0148065,2024-04-13,ST12,C02297,P153,1,131.19,0.0,,Card,131.19
TXN0148066,2024-04-13,ST12,C01372,P121,1,141.6,0.0,,Mobile Banking,141.6
TXN0148067,2024-04-13,ST12,C04241,P029,1,164.83,0.0,,Card,164.83
TXN0148068,2024-04-13,ST12,C05995,P036,1,669.34,0.0,,Mobile Banking,669.34
TXN0148069,2024-04-13,ST12,C01021,P060,1,152.78,0.0,,Card,152.78
TXN0148070,2024-04-13,ST12,C02555,P029,1,164.83,0.0,,Card,164.83
TXN0148071,2024-04-13,ST12,C00606,P071,1,181.59,0.0,,Mobile Banking,181.59
TXN0148072,2024-04-13,ST12,C02497,P116,2,220.36,0.0,,Cash,440.72
TXN0148073,2024-04-13,ST12,C05641,P076,2,188.04,0.0,,Cash,376.08
TXN0148074,2024-04-13,ST12,C02555,P172,2,253.24,0.0,,Cash,506.48
TXN0148075,2024-04-14,ST12,C00949,P032,1,195.11,0.0,,Cash,195.11
TXN0148076,2024-04-14,ST12,C03069,P159,1,141.18,0.0,,Card,141.18
TXN0148077,2024-04-14,ST12,C04831,P109,2,377.53,0.0,,Cash,755.06
TXN0148078,2024-04-14,ST12,C00027,P052,2,452.26,31.0,PROMO0019,Mobile Banking,904.52
TXN0148079,2024-04-14,ST12,C04513,P029,2,164.83,0.0,,Cash,329.66
TXN0148080,2024-04-14,ST12,C05608,P044,3,262.03,0.0,,Card,786.09
TXN0148081,2024-04-14,ST12,C01613,P022,1,170.02,0.0,,Cash,170.02
TXN0148082,2024-04-14,ST12,C01067,P163,1,193.24,0.0,,Mobile Banking,193.24
TXN0148083,2024-04-14,ST12,C02095,P017,1,264.43,0.0,,Cash,264.43
TXN0148084,2024-04-14,ST12,C04781,P135,1,134.43,0.0,,Cash,134.43
TXN0148085,2024-04-14,ST12,C00595,P027,1,291.98,0.0,,Cash,291.98
TXN0148086,2024-04-14,ST12,C00131,P142,1,264.38,0.0,,Card,264.38
TXN0148087,2024-04-14,ST12,,P104,1,256.66,0.0,,Cash,256.66
TXN0148088,2024-04-14,ST12,C04781,P036,2,669.34,0.0,,Mobile Banking,1338.68
TXN0148089,2024-04-15,ST12,C00975,P112,1,123.89,0.0,,Cash,123.89
TXN0148090,2024-04-15,ST12,C00522,P060,1,152.78,0.0,,Cash,152.78
TXN0148091,2024-04-15,ST12,C00613,P091,2,92.35,0.0,,Mobile Banking,184.7
TXN0148092,2024-04-15,ST12,C05549,P117,1,97.86,0.0,,Card,97.86
TXN0148093,2024-04-15,ST12,C01004,P050,3,111.98,0.0,,Mobile Banking,335.94
TXN0148094,2024-04-15,ST12,C05492,P034,1,314.7,0.0,,Card,314.7
TXN0148095,2024-04-15,ST12,C04513,P119,1,243.7,0.0,,Cash,243.7
TXN0148096,2024-04-15,ST12,C01606,P078,1,284.12,0.0,,Mobile Banking,284.12
TXN0148097,2024-04-15,ST12,C05115,P050,2,111.98,0.0,,Card,223.96
TXN0148098,2024-04-15,ST12,C04587,P078,1,284.12,0.0,,Cash,284.12
TXN0148099,2024-04-15,ST12,C01012,P174,2,271.74,0.0,,Cash,543.48
TXN0148100,2024-04-16,ST12,C00140,P172,1,253.24,0.0,,Cash,253.24
TXN0148101,2024-04-16,ST12,C04494,P026,2,280.61,0.0,,Card,561.22
TXN0148102,2024-04-16,ST12,C05135,P142,1,264.38,0.0,,Mobile Banking,264.38
TXN0148103,2024-04-16,ST12,C05036,P136,4,362.92,36.0,PROMO0157,Cash,1451.68
TXN0148104,2024-04-16,ST12,C00237,P120,1,56.92,0.0,,Card,56.92
TXN0148105,2024-04-16,ST12,C02721,P079,1,370.53,0.0,,Card,370.53
TXN0148106,2024-04-16,ST12,C04324,P149,1,235.95,0.0,,Cash,235.95
TXN0148107,2024-04-16,ST12,C02051,P163,2,193.24,0.0,,Cash,386.48
TXN0148108,2024-04-17,ST12,C04494,P022,1,170.02,0.0,,Cash,170.02
TXN0148109,2024-04-17,ST12,C03744,P132,1,534.0,0.0,,Cash,534.0
TXN0148110,2024-04-17,ST12,C02555,P101,1,181.85,0.0,,Mobile Banking,181.85
TXN0148111,2024-04-17,ST12,,P157,1,389.15,0.0,,Mobile Banking,389.15
TXN0148112,2024-04-17,ST12,C03939,P076,3,188.04,0.0,,Card,564.12
TXN0148113,2024-04-17,ST12,C01577,P121,1,141.6,0.0,,Cash,141.6
TXN0148114,2024-04-17,ST12,C04808,P100,1,448.57,0.0,,Mobile Banking,448.57
TXN0148115,2024-04-17,ST12,C03999,P123,2,133.61,0.0,,Cash,267.22
TXN0148116,2024-04-17,ST12,C01080,P102,1,343.77,0.0,,Mobile Banking,343.77
TXN0148117,2024-04-17,ST12,C04587,P132,1,534.0,0.0,,Cash,534.0
TXN0148118,2024-04-18,ST12,C01165,P118,1,179.64,0.0,,Mobile Banking,179.64
TXN0148119,2024-04-18,ST12,C01318,P172,1,253.24,0.0,,Mobile Banking,253.24
TXN0148120,2024-04-18,ST12,C01011,P124,2,281.43,0.0,,Card,562.86
TXN0148121,2024-04-18,ST12,C05549,P077,1,114.8,0.0,,Card,114.8
TXN0148122,2024-04-18,ST12,C01904,P061,1,342.49,0.0,,Card,342.49
TXN0148123,2024-04-18,ST12,C01577,P019,1,548.43,0.0,,Cash,548.43
TXN0148124,2024-04-18,ST12,C04349,P165,1,242.66,0.0,,Card,242.66
TXN0148125,2024-04-18,ST12,C00027,P093,1,49.11,0.0,,Card,49.11
TXN0148126,2024-04-18,ST12,C05570,P105,1,423.24,0.0,,Card,423.24
TXN0148127,2024-04-18,ST12,C05431,P157,1,389.15,0.0,,Cash,389.15
TXN0148128,2024-04-18,ST12,C05453,P007,1,415.28,0.0,,Cash,415.28
TXN0148129,2024-04-19,ST12,C05907,P037,1,215.57,0.0,,Card,215.57
TXN0148130,2024-04-19,ST12,C01067,P172,1,253.24,0.0,,Cash,253.24
TXN0148131,2024-04-19,ST12,C00905,P094,1,252.4,0.0,,Mobile Banking,252.4
TXN0148132,2024-04-19,ST12,C00813,P066,1,118.44,0.0,,Cash,118.44
TXN0148133,2024-04-19,ST12,C02427,P175,1,125.57,0.0,,Card,125.57
TXN0148134,2024-04-19,ST12,C00992,P012,1,157.52,0.0,,Mobile Banking,157.52
TXN0148135,2024-04-19,ST12,C04768,P157,1,389.15,0.0,,Cash,389.15
TXN0148136,2024-04-19,ST12,C02655,P026,1,280.61,0.0,,Mobile Banking,280.61
TXN0148137,2024-04-19,ST12,C02024,P175,1,125.57,0.0,,Cash,125.57
TXN0148138,2024-04-19,ST12,C01080,P031,1,211.77,0.0,,Cash,211.77
TXN0148139,2024-04-19,ST12,C03027,P129,1,401.36,0.0,,Card,401.36
TXN0148140,2024-04-20,ST12,C00003,P130,1,126.01,0.0,,Cash,126.01
TXN0148141,2024-04-20,ST12,C05907,P048,1,441.16,0.0,,Card,441.16
TXN0148142,2024-04-20,ST12,C01804,P145,2,292.52,0.0,,Cash,585.04
TXN0148143,2024-04-20,ST12,C03789,P141,2,292.03,0.0,,Mobile Banking,584.06
TXN0148144,2024-04-20,ST12,C04781,P042,1,314.43,0.0,,Card,314.43
TXN0148145,2024-04-20,ST12,C01904,P119,1,243.7,0.0,,Cash,243.7
TXN0148146,2024-04-21,ST12,C01377,P118,3,179.64,0.0,,Card,538.92
TXN0148147,2024-04-21,ST12,C04808,P036,1,669.34,0.0,,Card,669.34
TXN0148148,2024-04-21,ST12,C01321,P045,3,204.49,0.0,,Cash,613.47
TXN0148149,2024-04-21,ST12,C01747,P120,1,56.92,0.0,,Mobile Banking,56.92
TXN0148150,2024-04-21,ST12,C04349,P055,1,82.49,0.0,,Card,82.49
TXN0148151,2024-04-21,ST12,C04709,P015,2,191.03,0.0,,Cash,382.06
TXN0148152,2024-04-21,ST12,C05641,P007,1,415.28,0.0,,Card,415.28
TXN0148153,2024-04-21,ST12,C00975,P131,128,270.9,0.0,,Mobile Banking,270.9
TXN0148154,2024-04-21,ST12,C03092,P132,1,534.0,0.0,,Cash,534.0
TXN0148155,2024-04-21,ST12,C00402,P058,1,84.73,0.0,,Card,84.73
TXN0148156,2024-04-22,ST12,C05915,P090,2,192.57,0.0,,Mobile Banking,385.14
TXN0148157,2024-04-22,ST12,C04520,P056,3,179.09,0.0,,Card,537.27
TXN0148158,2024-04-22,ST12,C04559,P107,1,59.47,0.0,,Card,59.47
TXN0148159,2024-04-22,ST12,C01577,P052,1,655.45,0.0,,Mobile Banking,655.45
TXN0148160,2024-04-22,ST12,C02051,P022,1,170.02,0.0,,Cash,170.02
TXN0148161,2024-04-22,ST12,C02427,P103,1,182.19,0.0,,Card,182.19
TXN0148162,2024-04-22,ST12,C03358,P109,1,377.53,0.0,,Mobile Banking,377.53
TXN0148163,2024-04-23,ST12,C00083,P130,1,126.01,0.0,,Cash,126.01
TXN0148164,2024-04-23,ST12,C03988,P091,1,92.35,0.0,,Card,92.35
TXN0148165,2024-04-23,ST12,C01613,P172,1,253.24,0.0,,Card,253.24
TXN0148166,2024-04-23,ST12,,P141,1,292.03,0.0,,Card,292.03
TXN0148167,2024-04-23,ST12,C01030,P073,2,57.78,0.0,,Mobile Banking,115.56
TXN0148168,2024-04-23,ST12,C02109,P171,5,70.29,0.0,,Card,351.45
TXN0148169,2024-04-23,ST12,C02655,P137,1,136.51,0.0,,Card,136.51
TXN0148170,2024-04-24,ST12,C01113,P051,1,115.34,0.0,,Cash,115.34
TXN0148171,2024-04-24,ST12,C01613,P159,1,141.18,0.0,,Cash,141.18
TXN0148172,2024-04-24,ST12,C00813,P128,2,81.28,0.0,,Cash,162.56
TXN0148173,2024-04-24,ST12,C00210,P179,1,554.11,0.0,,Cash,554.11
TXN0148174,2024-04-24,ST12,C02367,P038,2,142.61,0.0,,Card,285.22
TXN0148175,2024-04-24,ST12,C00601,P169,1,158.74,0.0,,Cash,158.74
TXN0148176,2024-04-24,ST12,C03386,P023,1,232.98,0.0,,Card,232.98
TXN0148177,2024-04-25,ST12,C01511,P087,1,235.55,0.0,,Cash,235.55
TXN0148178,2024-04-25,ST12,C01904,P120,1,56.92,0.0,,Cash,56.92
TXN0148179,2024-04-25,ST12,C00104,P007,1,415.28,0.0,,Card,415.28
TXN0148180,2024-04-25,ST12,C00140,P077,1,114.8,0.0,,Cash,114.8
TXN0148181,2024-04-25,ST12,C04671,P105,1,423.24,0.0,,Cash,423.24
TXN0148182,2024-04-25,ST12,C05135,P049,2,261.9,0.0,,Cash,523.8
TXN0148183,2024-04-26,ST12,C04560,P170,1,113.58,0.0,,Cash,113.58
TXN0148184,2024-04-26,ST12,C05453,P136,1,362.92,36.0,PROMO0157,Cash,362.92
TXN0148185,2024-04-26,ST12,C01233,P051,1,115.34,0.0,,Cash,115.34
TXN0148186,2024-04-26,ST12,C04512,P172,2,253.24,0.0,,Cash,506.48
TXN0148187,2024-04-27,ST12,C01233,P146,1,249.1,0.0,,Cash,249.1
TXN0148188,2024-04-27,ST12,C01601,P044,1,262.03,0.0,,Card,262.03
TXN0148189,2024-04-27,ST12,C01523,P037,1,215.57,0.0,,Cash,215.57
TXN0148190,2024-04-27,ST12,C00526,P084,2,214.05,0.0,,Card,428.1
TXN0148191,2024-04-27,ST12,C05425,P109,1,377.53,0.0,,Cash,377.53
TXN0148192,2024-04-27,ST12,C00237,P051,1,115.34,0.0,,Card,115.34
TXN0148193,2024-04-27,ST12,C04260,P121,1,141.6,0.0,,Card,141.6
TXN0148194,2024-04-27,ST12,C00581,P100,1,448.57,0.0,,Mobile Banking,448.57
TXN0148195,2024-04-28,ST12,C05608,P022,1,170.02,0.0,,Card,170.02
TXN0148196,2024-04-28,ST12,C01067,P049,1,261.9,0.0,,Cash,261.9
TXN0148197,2024-04-28,ST12,C03046,P052,1,655.45,0.0,,Card,655.45
TXN0148198,2024-04-28,ST12,C01686,P147,1,137.52,0.0,,Card,137.52
TXN0148199,2024-04-28,ST12,C01368,P042,2,314.43,0.0,,Mobile Banking,628.86
TXN0148200,2024-04-29,ST12,C03027,P169,1,158.74,0.0,,Cash,158.74
TXN0148201,2024-04-29,ST12,C04923,P152,1,232.29,0.0,,,232.29
TXN0148202,2024-04-29,ST12,C00100,P117,1,97.86,0.0,,Cash,97.86
TXN0148203,2024-04-29,ST12,C01804,P054,1,281.87,0.0,,Cash,281.87
TXN0148204,2024-04-29,ST12,C01233,P039,2,155.68,0.0,,Cash,311.36
TXN0148205,2024-04-29,ST12,C01368,P010,1,359.63,0.0,,Card,359.63
TXN0148206,2024-04-29,ST12,C04831,P007,1,415.28,0.0,,Card,415.28
TXN0148207,2024-04-30,ST12,C05492,P051,1,115.34,0.0,,Mobile Banking,115.34
TXN0148208,2024-04-30,ST12,C01038,P034,1,314.7,0.0,,Card,314.7
TXN0148209,2024-04-30,ST12,C03789,P011,2,92.99,0.0,,Card,185.98
TXN0148210,2024-04-30,ST12,C03939,P130,1,126.01,0.0,,Mobile Banking,126.01
TXN0148211,2024-05-01,ST12,C01817,P090,1,192.57,0.0,,Card,192.57
TXN0148212,2024-05-01,ST12,C03809,P070,1,154.95,0.0,,Card,154.95
TXN0148213,2024-05-01,ST12,C02015,P064,1,240.96,0.0,,Cash,240.96
TXN0148214,2024-05-01,ST12,C00100,P045,2,204.49,0.0,,Cash,408.98
TXN0148215,2024-05-01,ST12,C04186,P077,1,114.8,0.0,,Card,114.8
TXN0148216,2024-05-01,ST12,C01067,P169,1,158.74,0.0,,Cash,158.74
TXN0148217,2024-05-01,ST12,C05488,P012,1,157.52,0.0,,Card,157.52
TXN0148218,2024-05-02,ST12,C05115,P027,1,291.98,0.0,,Card,291.98
TXN0148219,2024-05-02,ST12,C04796,P144,1,534.81,0.0,,Card,534.81
TXN0148220,2024-05-02,ST12,C05439,P080,1,279.67,0.0,,Mobile Banking,279.67
TXN0148221,2024-05-02,ST12,C03649,P153,1,131.19,0.0,,,131.19
TXN0148222,2024-05-02,ST12,C04186,P011,1,92.99,0.0,,Card,92.99
TXN0148223,2024-05-02,ST12,C03789,P141,1,292.03,0.0,,,292.03
TXN0148224,2024-05-02,ST12,C02540,P032,1,195.11,0.0,,Card,195.11
TXN0148225,2024-05-03,ST12,C02051,P008,1,192.67,0.0,,Cash,192.67
TXN0148226,2024-05-03,ST12,C02756,P039,2,155.68,0.0,,Card,311.36
TXN0148227,2024-05-03,ST12,C04428,P118,2,179.64,0.0,,Card,359.28
TXN0148228,2024-05-03,ST12,C01080,P124,2,281.43,0.0,,Cash,562.86
TXN0148229,2024-05-03,ST12,C01339,P034,1,314.7,0.0,,Mobile Banking,314.7
TXN0148230,2024-05-03,ST12,C03101,P120,1,56.92,0.0,,Card,56.92
TXN0148231,2024-05-03,ST12,C01594,P056,1,179.09,0.0,,Mobile Banking,179.09
TXN0148232,2024-05-03,ST12,C00606,P036,1,669.34,0.0,,Card,669.34
TXN0148233,2024-05-04,ST12,C04349,P163,2,193.24,0.0,,Mobile Banking,386.48
TXN0148234,2024-05-05,ST12,C03046,P064,1,240.96,0.0,,Cash,240.96
TXN0148235,2024-05-05,ST12,C02404,P146,1,249.1,0.0,,Card,249.1
TXN0148236,2024-05-05,ST12,C02427,P172,1,253.24,0.0,,Mobile Banking,253.24
TXN0148237,2024-05-06,ST12,C02427,P118,1,179.64,0.0,,Card,179.64
TXN0148238,2024-05-06,ST12,C01793,P118,2,179.64,0.0,,Cash,359.28
TXN0148239,2024-05-06,ST12,C01011,P080,4,279.67,0.0,,Cash,1118.68
TXN0148240,2024-05-06,ST12,C01113,P026,1,280.61,0.0,,Cash,280.61
TXN0148241,2024-05-06,ST12,C03374,P090,3,192.57,0.0,,Cash,577.71
TXN0148242,2024-05-06,ST12,C05115,P141,2,292.03,0.0,,Mobile Banking,584.06
TXN0148243,2024-05-06,ST12,C00314,P087,1,235.55,0.0,,Mobile Banking,235.55
TXN0148244,2024-05-06,ST12,C00003,P132,3,534.0,0.0,,Cash,1602.0
TXN0148245,2024-05-06,ST12,C00276,P112,5,123.89,0.0,,Mobile Banking,619.45
TXN0148246,2024-05-06,ST12,C02853,P045,1,204.49,0.0,,Cash,204.49
TXN0148247,2024-05-06,ST12,C05425,P026,1,280.61,0.0,,Cash,280.61
TXN0148248,2024-05-06,ST12,C04768,P074,1,728.93,0.0,,Mobile Banking,728.93
TXN0148249,2024-05-06,ST12,C01368,P139,1,421.36,0.0,,Cash,421.36
TXN0148250,2024-05-06,ST12,C03101,P130,1,126.01,0.0,,Card,126.01
TXN0148251,2024-05-06,ST12,C05439,P023,2,232.98,0.0,,Mobile Banking,465.96
TXN0148252,2024-05-07,ST12,C00595,P001,1,309.39,0.0,,Card,309.39
TXN0148253,2024-05-07,ST12,C01165,P103,1,182.19,0.0,,,182.19
TXN0148254,2024-05-07,ST12,C00601,P084,1,214.05,0.0,,Cash,214.05
TXN0148255,2024-05-07,ST12,C03809,P124,1,281.43,0.0,,Cash,281.43
TXN0148256,2024-05-07,ST12,C01116,P143,1,98.21,0.0,,Mobile Banking,98.21
TXN0148257,2024-05-07,ST12,C05453,P144,1,534.81,0.0,,Card,534.81
TXN0148258,2024-05-07,ST12,C03390,P116,2,220.36,0.0,,Mobile Banking,440.72
TXN0148259,2024-05-07,ST12,C04349,P084,2,214.05,0.0,,Card,428.1
TXN0148260,2024-05-08,ST12,C03390,P132,3,534.0,0.0,,Cash,1602.0
TXN0148261,2024-05-08,ST12,,P075,1,72.49,0.0,,,72.49
TXN0148262,2024-05-08,ST12,C04494,P107,1,59.47,0.0,,Card,59.47
TXN0148263,2024-05-08,ST12,C01804,P037,1,215.57,0.0,,Card,215.57
TXN0148264,2024-05-08,ST12,C01254,P139,1,421.36,0.0,,Cash,421.36
TXN0148265,2024-05-08,ST12,C04709,P034,1,314.7,0.0,,Mobile Banking,314.7
TXN0148266,2024-05-08,ST12,C04851,P131,1,270.9,0.0,,Cash,270.9
TXN0148267,2024-05-09,ST12,C00210,P079,1,370.53,0.0,,Card,370.53
TXN0148268,2024-05-09,ST12,C04452,P131,2,270.9,0.0,,Mobile Banking,541.8
TXN0148269,2024-05-09,ST12,C01021,P077,1,114.8,0.0,,Cash,114.8
TXN0148270,2024-05-09,ST12,C00087,P039,3,155.68,0.0,,Cash,467.04
TXN0148271,2024-05-10,ST12,C01321,P141,1,292.03,0.0,,Cash,292.03
TXN0148272,2024-05-10,ST12,C04559,P070,1,154.95,0.0,,Card,154.95
TXN0148273,2024-05-10,ST12,C00982,P076,1,188.04,0.0,,Cash,188.04
TXN0148274,2024-05-10,ST12,C03574,P118,1,179.64,0.0,,Mobile Banking,179.64
TXN0148275,2024-05-10,ST12,,P087,2,235.55,0.0,,Cash,471.1
TXN0148276,2024-05-10,ST12,C02279,P103,5,182.19,0.0,,Card,910.95
TXN0148277,2024-05-11,ST12,C00083,P069,1,235.37,0.0,,Mobile Banking,235.37
TXN0148278,2024-05-11,ST12,C02328,P128,2,81.28,0.0,,Card,162.56
TXN0148279,2024-05-11,ST12,C05001,P080,2,279.67,0.0,,Cash,559.34
TXN0148280,2024-05-11,ST12,C04853,P076,1,188.04,0.0,,Card,188.04
TXN0148281,2024-05-11,ST12,C04530,P032,3,195.11,0.0,,Mobile Banking,585.33
TXN0148282,2024-05-11,ST12,C01793,P029,1,164.83,0.0,,Mobile Banking,164.83
TXN0148283,2024-05-11,ST12,C00474,P036,2,669.34,0.0,,Mobile Banking,1338.68
TXN0148284,2024-05-11,ST12,C01171,P049,2,261.9,0.0,,Mobile Banking,523.8
TXN0148285,2024-05-11,ST12,C02497,P056,2,179.09,0.0,,Cash,358.18
TXN0148286,2024-05-11,ST12,C02109,P023,4,232.98,0.0,,Card,931.92
TXN0148287,2024-05-12,ST12,C03074,P158,2,430.95,0.0,,Mobile Banking,861.9
TXN0148288,2024-05-12,ST12,C02164,P044,1,262.03,0.0,,Card,262.03
TXN0148289,2024-05-12,ST12,C01793,P083,1,187.72,0.0,,Mobile Banking,187.72
TXN0148290,2024-05-12,ST12,C02435,P055,1,82.49,0.0,,Card,82.49
TXN0148291,2024-05-13,ST12,C05616,P140,1,317.65,0.0,,Card,317.65
TXN0148292,2024-05-13,ST12,C02024,P100,1,448.57,0.0,,Mobile Banking,448.57
TXN0148293,2024-05-13,ST12,C05425,P057,1,347.81,0.0,,Card,347.81
TXN0148294,2024-05-13,ST12,C04808,P149,1,235.95,0.0,,Card,235.95
TXN0148295,2024-05-13,ST12,C05728,P127,1,319.69,0.0,,Card,319.69
TXN0148296,2024-05-13,ST12,C04053,P049,1,261.9,0.0,,Card,261.9
TXN0148297,2024-05-14,ST12,C00276,P060,3,152.78,0.0,,Cash,458.34
TXN0148298,2024-05-14,ST12,C05260,P067,1,246.62,0.0,,Mobile Banking,246.62
TXN0148299,2024-05-14,ST12,C00474,P063,1,338.7,0.0,,Cash,338.7
TXN0148300,2024-05-15,ST12,C04272,P124,1,281.43,0.0,,Cash,281.43
TXN0148301,2024-05-15,ST12,C01817,P087,1,235.55,0.0,,Card,235.55
TXN0148302,2024-05-15,ST12,C05488,P135,1,134.43,0.0,,Card,134.43
TXN0148303,2024-05-15,ST12,C03789,P023,1,232.98,0.0,,Cash,232.98
TXN0148304,2024-05-15,ST12,C02283,P127,1,319.69,0.0,,Mobile Banking,319.69
TXN0148305,2024-05-15,ST12,C03574,P071,1,181.59,0.0,,Mobile Banking,181.59
TXN0148306,2024-05-15,ST12,C04711,P140,2,317.65,0.0,,Card,635.3
TXN0148307,2024-05-15,ST12,C05907,P080,2,279.67,0.0,,Cash,559.34
TXN0148308,2024-05-15,ST12,C05611,P033,1,122.73,0.0,,Card,122.73
TXN0148309,2024-05-15,ST12,,P131,1,270.9,0.0,,Cash,270.9
TXN0148310,2024-05-16,ST12,C03016,P007,1,415.28,0.0,,Cash,415.28
TXN0148311,2024-05-16,ST12,C01613,P139,2,421.36,0.0,,Cash,842.72
TXN0148312,2024-05-16,ST12,C04530,P126,2,268.86,0.0,,Card,537.72
TXN0148313,2024-05-16,ST12,C05492,P177,1,185.02,0.0,,Cash,185.02
TXN0148314,2024-05-16,ST12,C01113,P107,1,59.47,0.0,,Cash,59.47
TXN0148315,2024-05-16,ST12,C05570,P068,1,469.44,0.0,,Cash,469.44
TXN0148316,2024-05-16,ST12,C02960,P140,1,317.65,0.0,,Mobile Banking,317.65
TXN0148317,2024-05-17,ST12,C04923,P058,1,84.73,0.0,,Cash,84.73
TXN0148318,2024-05-17,ST12,C00982,P050,1,111.98,0.0,,Cash,111.98
TXN0148319,2024-05-17,ST12,C00169,P082,2,82.6,0.0,,Card,165.2
TXN0148320,2024-05-17,ST12,C02509,P055,3,82.49,0.0,,Card,247.47
TXN0148321,2024-05-18,ST12,C05728,P087,1,235.55,0.0,,Card,235.55
TXN0148322,2024-05-18,ST12,C00140,P130,2,126.01,0.0,,Card,252.02
TXN0148323,2024-05-19,ST12,C04831,P112,1,123.89,0.0,,Cash,123.89
TXN0148324,2024-05-19,ST12,C00526,P112,2,123.89,0.0,,Cash,247.78
TXN0148325,2024-05-19,ST12,C03939,P029,2,164.83,0.0,,Card,329.66
TXN0148326,2024-05-20,ST12,C04202,P179,1,554.11,0.0,,Card,554.11
TXN0148327,2024-05-20,ST12,C02297,P084,1,214.05,0.0,,Mobile Banking,214.05
TXN0148328,2024-05-20,ST12,C04559,P032,3,195.11,0.0,,Card,585.33
TXN0148329,2024-05-20,ST12,C02367,P125,1,280.48,0.0,,Cash,280.48
TXN0148330,2024-05-20,ST12,C02283,P103,1,182.19,0.0,,Card,182.19
TXN0148331,2024-05-20,ST12,C04530,P157,1,389.15,0.0,,Cash,389.15
TXN0148332,2024-05-20,ST12,C04923,P105,1,423.24,0.0,,Cash,423.24
TXN0148333,2024-05-20,ST12,C03759,P062,3,270.5,0.0,,Card,811.5
TXN0148334,2024-05-21,ST12,,P104,1,256.66,0.0,,Card,256.66
TXN0148335,2024-05-21,ST12,C04073,P109,2,377.53,0.0,,Card,755.06
TXN0148336,2024-05-21,ST12,C04241,P016,2,246.66,0.0,,Mobile Banking,493.32
TXN0148337,2024-05-21,ST12,,P103,1,182.19,0.0,,Card,182.19
TXN0148338,2024-05-22,ST12,C03374,P105,2,423.24,0.0,,Card,846.48
TXN0148339,2024-05-22,ST12,C03142,P168,1,280.96,0.0,,Cash,280.96
TXN0148340,2024-05-22,ST12,C01692,P153,1,131.19,0.0,,Card,131.19
TXN0148341,2024-05-22,ST12,C05907,P174,1,271.74,0.0,,Cash,271.74
TXN0148342,2024-05-22,ST12,C03088,P040,1,308.78,0.0,,Cash,308.78
TXN0148343,2024-05-23,ST12,C00554,P103,2,182.19,0.0,,Card,364.38
TXN0148344,2024-05-23,ST12,C02404,P136,1,567.06,0.0,,Mobile Banking,567.06
TXN0148345,2024-05-23,ST12,C02497,P026,2,280.61,0.0,,Cash,561.22
TXN0148346,2024-05-23,ST12,C05425,P022,3,170.02,0.0,,Card,510.06
TXN0148347,2024-05-23,ST12,C02095,P087,2,235.55,0.0,,,471.1
TXN0148348,2024-05-23,ST12,C02404,P064,1,240.96,0.0,,Cash,240.96
TXN0148349,2024-05-23,ST12,C03759,P049,1,261.9,0.0,,Card,261.9
TXN0148350,2024-05-23,ST12,C01368,P025,1,134.69,0.0,,Mobile Banking,134.69
TXN0148351,2024-05-24,ST12,C01601,P091,2,92.35,0.0,,Card,184.7
TXN0148352,2024-05-24,ST12,C00234,P023,1,232.98,0.0,,Card,232.98
TXN0148353,2024-05-24,ST12,C00949,P044,1,262.03,0.0,,Card,262.03
TXN0148354,2024-05-24,ST12,C03074,P051,1,115.34,0.0,,Mobile Banking,115.34
TXN0148355,2024-05-25,ST12,C01904,P017,1,264.43,0.0,,Mobile Banking,264.43
TXN0148356,2024-05-25,ST12,C04324,P144,1,534.81,0.0,,Mobile Banking,534.81
TXN0148357,2024-05-25,ST12,C02297,P032,2,195.11,0.0,,Card,390.22
TXN0148358,2024-05-25,ST12,C01004,P032,2,195.11,0.0,,Card,390.22
TXN0148359,2024-05-25,ST12,C02051,P063,2,338.7,0.0,,Card,677.4
TXN0148360,2024-05-25,ST12,C03280,P178,1,519.52,0.0,,Cash,519.52
TXN0148361,2024-05-25,ST12,C02109,P163,1,193.24,0.0,,Cash,193.24
